,Unnamed: 0,ISIN,Currency,Exchange,ETF Underlying Index Ticker,Dvd Freq,Code,Type,Name,GICS Sector,GICS Ind Name,Name.1,ExchangeCode,Country
841,841,DE0005659700,EUR,GY,#N/A Field Not Applicable,Annual,EUZ,Common Stock,ECKERT & ZIEGLER STRAHLEN UN,Health Care,Health Care Equipment & Suppli,ECKERT & ZIEGLER,XETRA,Germany
842,842,DE0005550636,EUR,GY,#N/A Field Not Applicable,Annual,DRW3,Preference,DRAEGERWERK AG - PREF,Health Care,Health Care Equipment & Suppli,DRAEGERWERK-PREF,XETRA,Germany
843,843,DE0005545503,EUR,GY,#N/A Field Not Applicable,Annual,1U1,Common Stock,1&1 AG,Communication Services,Wireless Telecommunication Ser,1&1 AG,XETRA,Germany
844,844,AT0000A0E9W5,EUR,GY,#N/A Field Not Applicable,Annual,SANT,Common Stock,S&T AG,Information Technology,IT Services,S&T AG,XETRA,Germany
845,845,DE000NWRK013,EUR,GY,#N/A Field Not Applicable,Annual,NWO,Common Stock,NEW WORK SE,Communication Services,Interactive Media & Services,NEW WORK SE,XETRA,Germany
846,846,DE0006916604,EUR,GY,#N/A Field Not Applicable,Annual,PFV,Common Stock,PFEIFFER VACUUM TECHNOLOGY,Industrials,Machinery,PFEIFFER VACUUM,XETRA,Germany
847,847,DE0005140008,EUR,GY,#N/A Field Not Applicable,Annual,DBK,Common Stock,DEUTSCHE BANK AG-REGISTERED,Financials,Capital Markets,DEUTSCHE BANK-RG,XETRA,Germany
848,848,DE0005557508,EUR,GY,#N/A Field Not Applicable,Annual,DTE,Common Stock,DEUTSCHE TELEKOM AG-REG,Communication Services,Diversified Telecommunication,DEUTSCHE TELEKOM,XETRA,Germany
849,849,DE000ENAG999,EUR,GY,#N/A Field Not Applicable,Annual,EOAN,Common Stock,E.ON SE,Utilities,Multi-Utilities,E.ON SE,XETRA,Germany
850,850,DE0006231004,EUR,GY,#N/A Field Not Applicable,Annual,IFX,Common Stock,INFINEON TECHNOLOGIES AG,Information Technology,Semiconductors & Semiconductor,INFINEON TECH,XETRA,Germany
851,851,DE0007100000,EUR,GY,#N/A Field Not Applicable,Annual,DAI,Common Stock,DAIMLER AG-REGISTERED SHARES,Consumer Discretionary,Automobiles,DAIMLER AG,XETRA,Germany
852,852,DE0007472060,EUR,GR,#N/A Field Not Applicable,Annual,WDI,Common Stock,WIRECARD AG,Information Technology,IT Services,WIRECARD AG,XETRA,Germany
853,853,DE000BASF111,EUR,GY,#N/A Field Not Applicable,Annual,BAS,Common Stock,BASF SE,Materials,Chemicals,BASF SE,XETRA,Germany
854,854,DE0005552004,EUR,GY,#N/A Field Not Applicable,Annual,DPW,Common Stock,DEUTSCHE POST AG-REG,Industrials,Air Freight & Logistics,DEUTSCHE POST-RG,XETRA,Germany
855,855,DE000BAY0017,EUR,GY,#N/A Field Not Applicable,Annual,BAYN,Common Stock,BAYER AG-REG,Health Care,Pharmaceuticals,BAYER AG-REG,XETRA,Germany
856,856,DE0007037129,EUR,GY,#N/A Field Not Applicable,Annual,RWE,Common Stock,RWE AG,Utilities,Multi-Utilities,RWE AG,XETRA,Germany
857,857,DE0007164600,EUR,GY,#N/A Field Not Applicable,Annual,SAP,Common Stock,SAP SE,Information Technology,Software,SAP SE,XETRA,Germany
858,858,DE0007236101,EUR,GY,#N/A Field Not Applicable,Annual,SIE,Common Stock,SIEMENS AG-REG,Industrials,Industrial Conglomerates,SIEMENS AG-REG,XETRA,Germany
859,859,DE0005190003,EUR,GY,#N/A Field Not Applicable,Annual,BMW,Common Stock,BAYERISCHE MOTOREN WERKE AG,Consumer Discretionary,Automobiles,BMW AG,XETRA,Germany
860,860,DE0005785604,EUR,GY,#N/A Field Not Applicable,Annual,FRE,Common Stock,FRESENIUS SE & CO KGAA,Health Care,Health Care Providers & Servic,FRESENIUS SE & C,XETRA,Germany
861,861,DE0008404005,EUR,GY,#N/A Field Not Applicable,Annual,ALV,Common Stock,ALLIANZ SE-REG,Financials,Insurance,ALLIANZ SE-REG,XETRA,Germany
862,862,DE000A1ML7J1,EUR,GY,#N/A Field Not Applicable,Annual,VNA,Common Stock,VONOVIA SE,Real Estate,Real Estate Management & Devel,VONOVIA SE,XETRA,Germany
863,863,DE0006062144,EUR,GY,#N/A Field Not Applicable,Annual,1COV,Common Stock,COVESTRO AG,Materials,Chemicals,COVESTRO AG,XETRA,Germany
864,864,DE0007664039,EUR,GY,#N/A Field Not Applicable,Annual,VOW3,Preference,VOLKSWAGEN AG-PREF,Consumer Discretionary,Automobiles,VOLKSWAGEN-PREF,XETRA,Germany
865,865,IE00BZ12WP82,EUR,GY,#N/A Field Not Applicable,Quarter,LIN,Common Stock,LINDE PLC,Materials,Chemicals,LINDE PLC,XETRA,Germany
866,866,DE0006047004,EUR,GY,#N/A Field Not Applicable,Annual,HEI,Common Stock,HEIDELBERGCEMENT AG,Materials,Construction Materials,HEIDELBERGCEMENT,XETRA,Germany
867,867,DE000A0HN5C6,EUR,GY,#N/A Field Not Applicable,Annual,DWNI,Common Stock,DEUTSCHE WOHNEN SE,Real Estate,Real Estate Management & Devel,DEUTSCHE WOHNEN,XETRA,Germany
868,868,DE0005785802,EUR,GY,#N/A Field Not Applicable,Annual,FME,Common Stock,FRESENIUS MEDICAL CARE AG &,Health Care,Health Care Providers & Servic,FRESENIUS MEDICA,XETRA,Germany
869,869,DE000A1EWWW0,EUR,GY,#N/A Field Not Applicable,Annual,ADS,Common Stock,ADIDAS AG,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",ADIDAS AG,XETRA,Germany
870,870,DE0005439004,EUR,GY,#N/A Field Not Applicable,Irreg,CON,Common Stock,CONTINENTAL AG,Consumer Discretionary,Auto Components,CONTINENTAL AG,XETRA,Germany
871,871,DE0008430026,EUR,GY,#N/A Field Not Applicable,Annual,MUV2,Common Stock,MUENCHENER RUECKVER AG-REG,Financials,Insurance,MUENCHENER RUE-R,XETRA,Germany
872,872,DE0005810055,EUR,GY,#N/A Field Not Applicable,Annual,DB1,Common Stock,DEUTSCHE BOERSE AG,Financials,Capital Markets,DEUTSCHE BOERSE,XETRA,Germany
873,873,DE0006048432,EUR,GY,#N/A Field Not Applicable,Annual,HEN3,Preference,HENKEL AG & CO KGAA VORZUG,Consumer Staples,Household Products,HENKEL AG -PFD,XETRA,Germany
874,874,DE0006599905,EUR,GY,#N/A Field Not Applicable,Annual,MRK,Common Stock,MERCK KGAA,Health Care,Pharmaceuticals,MERCK KGAA,XETRA,Germany
875,875,DE0005200000,EUR,GY,#N/A Field Not Applicable,Annual,BEI,Common Stock,BEIERSDORF AG,Consumer Staples,Personal Products,BEIERSDORF AG,XETRA,Germany
876,876,DE000A0D9PT0,EUR,GY,#N/A Field Not Applicable,Annual,MTX,Common Stock,MTU AERO ENGINES AG,Industrials,Aerospace & Defense,MTU AERO ENGINES,XETRA,Germany
877,877,US0028241000,USD,US,#N/A Field Not Applicable,Quarter,ABT,Common Stock,ABBOTT LABORATORIES,Health Care,Health Care Equipment & Suppli,ABBOTT LABS,US,USA
878,878,US00287Y1091,USD,US,#N/A Field Not Applicable,Quarter,ABBV,Common Stock,ABBVIE INC,Health Care,Biotechnology,ABBVIE INC,US,USA
879,879,US0028962076,USD,US,#N/A Field Not Applicable,Irreg,ANF,Common Stock,ABERCROMBIE & FITCH CO-CL A,Consumer Discretionary,Specialty Retail,ABERCROMBIE & FI,US,USA
880,880,US00507V1098,USD,US,#N/A Field Not Applicable,Annual,ATVI,Common Stock,ACTIVISION BLIZZARD INC,Communication Services,Entertainment,ACTIVISION BLIZZ,US,USA
881,881,US00724F1012,USD,US,#N/A Field Not Applicable,Irreg,ADBE,Common Stock,ADOBE INC,Information Technology,Software,ADOBE INC,US,USA
882,882,US0530151036,USD,US,#N/A Field Not Applicable,Quarter,ADP,Common Stock,AUTOMATIC DATA PROCESSING,Information Technology,IT Services,AUTOMATIC DATA,US,USA
883,883,US00751Y1064,USD,US,#N/A Field Not Applicable,Quarter,AAP,Common Stock,ADVANCE AUTO PARTS INC,Consumer Discretionary,Specialty Retail,ADVANCE AUTO PAR,US,USA
884,884,US00130H1059,USD,US,#N/A Field Not Applicable,Quarter,AES,Common Stock,AES CORP,Utilities,Independent Power and Renewabl,AES CORP,US,USA
885,885,US0082521081,USD,US,#N/A Field Not Applicable,Quarter,AMG,Common Stock,AFFILIATED MANAGERS GROUP,Financials,Capital Markets,AFFIL MANAGERS,US,USA
886,886,US0010551028,USD,US,#N/A Field Not Applicable,Quarter,AFL,Common Stock,AFLAC INC,Financials,Insurance,AFLAC INC,US,USA
887,887,US00846U1016,USD,US,#N/A Field Not Applicable,Quarter,A,Common Stock,AGILENT TECHNOLOGIES INC,Health Care,Life Sciences Tools & Services,AGILENT TECH INC,US,USA
888,888,US0091581068,USD,US,#N/A Field Not Applicable,Quarter,APD,Common Stock,AIR PRODUCTS & CHEMICALS INC,Materials,Chemicals,AIR PRODS & CHEM,US,USA
889,889,US00971T1016,USD,US,#N/A Field Not Applicable,None,AKAM,Common Stock,AKAMAI TECHNOLOGIES INC,Information Technology,IT Services,AKAMAI TECHNOLOG,US,USA
890,890,US0152711091,USD,US,#N/A Field Not Applicable,Quarter,ARE,REIT,ALEXANDRIA REAL ESTATE EQUIT,Real Estate,Equity Real Estate Investment,ALEXANDRIA REAL,US,USA
891,891,US0162551016,USD,US,#N/A Field Not Applicable,None,ALGN,Common Stock,ALIGN TECHNOLOGY INC,Health Care,Health Care Equipment & Suppli,ALIGN TECHNOLOGY,US,USA
892,892,US01609W1027,USD,US,#N/A Field Not Applicable,None,BABA,ADR,ALIBABA GROUP HOLDING-SP ADR,Consumer Discretionary,Internet & Direct Marketing Re,ALIBABA GRP-ADR,US,USA
893,893,US0185811082,USD,US,#N/A Field Not Applicable,Quarter,ADS,Common Stock,ALLIANCE DATA SYSTEMS CORP,Information Technology,IT Services,ALLIANCE DATA,US,USA
894,894,US0200021014,USD,US,#N/A Field Not Applicable,Quarter,ALL,Common Stock,ALLSTATE CORP,Financials,Insurance,ALLSTATE CORP,US,USA
895,895,US02079K3059,USD,US,#N/A Field Not Applicable,None,GOOGL,Common Stock,ALPHABET INC-CL A,Communication Services,Interactive Media & Services,ALPHABET INC-A,US,USA
896,896,US02079K1079,USD,US,#N/A Field Not Applicable,None,GOOG,Common Stock,ALPHABET INC-CL C,Communication Services,Interactive Media & Services,ALPHABET INC-C,US,USA
897,897,US02209S1033,USD,US,#N/A Field Not Applicable,Quarter,MO,Common Stock,ALTRIA GROUP INC,Consumer Staples,Tobacco,ALTRIA GROUP INC,US,USA
898,898,US0231351067,USD,US,#N/A Field Not Applicable,None,AMZN,Common Stock,AMAZON.COM INC,Consumer Discretionary,Internet & Direct Marketing Re,AMAZON.COM INC,US,USA
899,899,US0079031078,USD,US,#N/A Field Not Applicable,None,AMD,Common Stock,ADVANCED MICRO DEVICES,Information Technology,Semiconductors & Semiconductor,ADV MICRO DEVICE,US,USA
900,900,US0236081024,USD,US,#N/A Field Not Applicable,Quarter,AEE,Common Stock,AMEREN CORPORATION,Utilities,Multi-Utilities,AMEREN CORP,US,USA
901,901,US02376R1023,USD,US,#N/A Field Not Applicable,Irreg,AAL,Common Stock,AMERICAN AIRLINES GROUP INC,Industrials,Airlines,AMERICAN AIRLINE,US,USA
902,902,US0258161092,USD,US,#N/A Field Not Applicable,Quarter,AXP,Common Stock,AMERICAN EXPRESS CO,Financials,Consumer Finance,AMERICAN EXPRESS,US,USA
903,903,US0268747849,USD,US,#N/A Field Not Applicable,Quarter,AIG,Common Stock,AMERICAN INTERNATIONAL GROUP,Financials,Insurance,AMERICAN INTERNA,US,USA
904,904,US03027X1000,USD,US,#N/A Field Not Applicable,Quarter,AMT,REIT,AMERICAN TOWER CORP,Real Estate,Equity Real Estate Investment,AMERICAN TOWER C,US,USA
905,905,US03076C1062,USD,US,#N/A Field Not Applicable,Quarter,AMP,Common Stock,AMERIPRISE FINANCIAL INC,Financials,Capital Markets,AMERIPRISE FINAN,US,USA
906,906,US03073E1055,USD,US,#N/A Field Not Applicable,Quarter,ABC,Common Stock,AMERISOURCEBERGEN CORP,Health Care,Health Care Providers & Servic,AMERISOURCEBERGE,US,USA
907,907,US0311001004,USD,US,#N/A Field Not Applicable,Quarter,AME,Common Stock,AMETEK INC,Industrials,Electrical Equipment,AMETEK INC,US,USA
908,908,US0311621009,USD,US,#N/A Field Not Applicable,Quarter,AMGN,Common Stock,AMGEN INC,Health Care,Biotechnology,AMGEN INC,US,USA
909,909,US0320951017,USD,US,#N/A Field Not Applicable,Quarter,APH,Common Stock,AMPHENOL CORP-CL A,Information Technology,"Electronic Equipment, Instrume",AMPHENOL CORP-A,US,USA
910,910,US0326541051,USD,US,#N/A Field Not Applicable,Quarter,ADI,Common Stock,ANALOG DEVICES INC,Information Technology,Semiconductors & Semiconductor,ANALOG DEVICES,US,USA
911,911,US0367521038,USD,US,#N/A Field Not Applicable,Quarter,ANTM,Common Stock,ANTHEM INC,Health Care,Health Care Providers & Servic,ANTHEM INC,US,USA
912,912,US0374111054,USD,US,#N/A Field Not Applicable,None,APAEUR,Common Stock,APACHE CORP,Energy,"Oil, Gas & Consumable Fuels",APACHE CORP,US,USA
913,913,US0378331005,USD,US,#N/A Field Not Applicable,Quarter,AAPL,Common Stock,APPLE INC,Information Technology,"Technology Hardware, Storage &",APPLE INC,US,USA
914,914,US0382221051,USD,US,#N/A Field Not Applicable,Quarter,AMAT,Common Stock,APPLIED MATERIALS INC,Information Technology,Semiconductors & Semiconductor,APPLIED MATERIAL,US,USA
915,915,US0394831020,USD,US,#N/A Field Not Applicable,Quarter,ADM,Common Stock,ARCHER-DANIELS-MIDLAND CO,Consumer Staples,Food Products,ARCHER-DANIELS,US,USA
916,916,US04621X1081,USD,US,#N/A Field Not Applicable,Quarter,AIZ,Common Stock,ASSURANT INC,Financials,Insurance,ASSURANT INC,US,USA
917,917,US00206R1023,USD,US,#N/A Field Not Applicable,Quarter,T,Common Stock,AT&T INC,Communication Services,Diversified Telecommunication,AT&T INC,US,USA
918,918,US0527691069,USD,US,#N/A Field Not Applicable,Irreg,ADSK,Common Stock,AUTODESK INC,Information Technology,Software,AUTODESK INC,US,USA
919,919,US05329W1027,USD,US,#N/A Field Not Applicable,None,AN,Common Stock,AUTONATION INC,Consumer Discretionary,Specialty Retail,AUTONATION INC,US,USA
920,920,US0533321024,USD,US,#N/A Field Not Applicable,None,AZO,Common Stock,AUTOZONE INC,Consumer Discretionary,Specialty Retail,AUTOZONE INC,US,USA
921,921,US0534841012,USD,US,#N/A Field Not Applicable,Quarter,AVB,REIT,AVALONBAY COMMUNITIES INC,Real Estate,Equity Real Estate Investment,AVALONBAY COMMUN,US,USA
922,922,US0536111091,USD,US,#N/A Field Not Applicable,Quarter,AVY,Common Stock,AVERY DENNISON CORP,Materials,Containers & Packaging,AVERY DENNISON,US,USA
923,923,US0584981064,USD,US,#N/A Field Not Applicable,Quarter,BLL,Common Stock,BALL CORP,Materials,Containers & Packaging,BALL CORP,US,USA
924,924,US0605051046,USD,US,#N/A Field Not Applicable,Quarter,BAC,Common Stock,BANK OF AMERICA CORP,Financials,Banks,BANK OF AMERICA,US,USA
925,925,US0640581007,USD,US,#N/A Field Not Applicable,Quarter,BK,Common Stock,BANK OF NEW YORK MELLON CORP,Financials,Capital Markets,BANK NY MELLON,US,USA
926,926,US0718131099,USD,US,#N/A Field Not Applicable,Quarter,BAX,Common Stock,BAXTER INTERNATIONAL INC,Health Care,Health Care Equipment & Suppli,BAXTER INTL INC,US,USA
927,927,US0758871091,USD,US,#N/A Field Not Applicable,Quarter,BDX,Common Stock,BECTON DICKINSON AND CO,Health Care,Health Care Equipment & Suppli,BECTON DICKINSON,US,USA
928,928,US0846707026,USD,US,#N/A Field Not Applicable,None,BRK/B,Common Stock,BERKSHIRE HATHAWAY INC-CL B,Financials,Diversified Financial Services,BERKSHIRE HATH-B,US,USA
929,929,US0865161014,USD,US,#N/A Field Not Applicable,Quarter,BBY,Common Stock,BEST BUY CO INC,Consumer Discretionary,Specialty Retail,BEST BUY CO INC,US,USA
930,930,US08862E1091,USD,US,#N/A Field Not Applicable,None,BYND,Common Stock,BEYOND MEAT INC,Consumer Staples,Food Products,BEYOND MEAT INC,US,USA
931,931,US09062X1037,USD,US,#N/A Field Not Applicable,None,BIIB,Common Stock,BIOGEN INC,Health Care,Biotechnology,BIOGEN INC,US,USA
932,932,US09061G1013,USD,US,#N/A Field Not Applicable,None,BMRN,Common Stock,BIOMARIN PHARMACEUTICAL INC,Health Care,Biotechnology,BIOMARIN PHARMAC,US,USA
933,933,US09247X1019,USD,US,#N/A Field Not Applicable,Quarter,BLK,Common Stock,BLACKROCK INC,Financials,Capital Markets,BLACKROCK INC,US,USA
934,934,US09247X1019,USD,US,#N/A Field Not Applicable,Quarter,BLK,Common Stock,BLACKROCK INC,Financials,Capital Markets,BLACKROCK INC,US,USA
935,935,US0970231058,USD,US,#N/A Field Not Applicable,Irreg,BA,Common Stock,BOEING CO/THE,Industrials,Aerospace & Defense,BOEING CO/THE,US,USA
936,936,US09857L1089,USD,US,#N/A Field Not Applicable,None,BKNG,Common Stock,BOOKING HOLDINGS INC,Consumer Discretionary,"Hotels, Restaurants & Leisure",BOOKING HOLDINGS,US,USA
937,937,US0997241064,USD,US,#N/A Field Not Applicable,Quarter,BWA,Common Stock,BORGWARNER INC,Consumer Discretionary,Auto Components,BORGWARNER INC,US,USA
938,938,US1011211018,USD,US,#N/A Field Not Applicable,Quarter,BXP,REIT,BOSTON PROPERTIES INC,Real Estate,Equity Real Estate Investment,BOSTON PROPERTIE,US,USA
939,939,US1011211018,USD,US,#N/A Field Not Applicable,Quarter,BXP,REIT,BOSTON PROPERTIES INC,Real Estate,Equity Real Estate Investment,BOSTON PROPERTIE,US,USA
940,940,US1011371077,USD,US,#N/A Field Not Applicable,None,BSX,Common Stock,BOSTON SCIENTIFIC CORP,Health Care,Health Care Equipment & Suppli,BOSTON SCIENTIFC,US,USA
941,941,US1101221083,USD,US,#N/A Field Not Applicable,Quarter,BMY,Common Stock,BRISTOL-MYERS SQUIBB CO,Health Care,Pharmaceuticals,BRISTOL-MYER SQB,US,USA
942,942,US11135F1012,USD,US,#N/A Field Not Applicable,Quarter,AVGO,Common Stock,BROADCOM INC,Information Technology,Semiconductors & Semiconductor,BROADCOM INC,US,USA
943,943,US1156372096,USD,US,#N/A Field Not Applicable,Quarter,BF/B,Common Stock,BROWN-FORMAN CORP-CLASS B,Consumer Staples,Beverages,BROWN-FORMAN -B,US,USA
944,944,US12541W2098,USD,US,#N/A Field Not Applicable,Quarter,CHRW,Common Stock,C.H. ROBINSON WORLDWIDE INC,Industrials,Air Freight & Logistics,CH ROBINSON,US,USA
945,945,US1270971039,USD,US,#N/A Field Not Applicable,Quarter,COG,Common Stock,CABOT OIL & GAS CORP,Energy,"Oil, Gas & Consumable Fuels",CABOT OIL & GAS,US,USA
946,946,US1273871087,USD,US,#N/A Field Not Applicable,None,CDNS,Common Stock,CADENCE DESIGN SYS INC,Information Technology,Software,CADENCE DESIGN,US,USA
947,947,US1344291091,USD,US,#N/A Field Not Applicable,Quarter,CPB,Common Stock,CAMPBELL SOUP CO,Consumer Staples,Food Products,CAMPBELL SOUP CO,US,USA
948,948,US14040H1059,USD,US,#N/A Field Not Applicable,Quarter,COF,Common Stock,CAPITAL ONE FINANCIAL CORP,Financials,Consumer Finance,CAPITAL ONE FINA,US,USA
949,949,US14149Y1082,USD,US,#N/A Field Not Applicable,Quarter,CAH,Common Stock,CARDINAL HEALTH INC,Health Care,Health Care Providers & Servic,CARDINAL HEALTH,US,USA
950,950,US1431301027,USD,US,#N/A Field Not Applicable,None,KMX,Common Stock,CARMAX INC,Consumer Discretionary,Specialty Retail,CARMAX INC,US,USA
951,951,US1491231015,USD,US,#N/A Field Not Applicable,Quarter,CAT,Common Stock,CATERPILLAR INC,Industrials,Machinery,CATERPILLAR INC,US,USA
952,952,US12504L1098,USD,US,#N/A Field Not Applicable,None,CBRE,Common Stock,CBRE GROUP INC - A,Real Estate,Real Estate Management & Devel,CBRE GROUP INC-A,US,USA
953,953,US15135B1017,USD,US,#N/A Field Not Applicable,None,CNC,Common Stock,CENTENE CORP,Health Care,Health Care Providers & Servic,CENTENE CORP,US,USA
954,954,US1567821046,USD,US,#N/A Field Not Applicable,Quarter,CERN,Common Stock,CERNER CORP,Health Care,Health Care Technology,CERNER CORP,US,USA
955,955,US1252691001,USD,US,#N/A Field Not Applicable,Quarter,CF,Common Stock,CF INDUSTRIES HOLDINGS INC,Materials,Chemicals,CF INDUSTRIES HO,US,USA
956,956,US8085131055,USD,US,#N/A Field Not Applicable,Quarter,SCHW,Common Stock,SCHWAB (CHARLES) CORP,Financials,Capital Markets,SCHWAB (CHARLES),US,USA
957,957,US8085131055,USD,US,#N/A Field Not Applicable,Quarter,SCHW,Common Stock,SCHWAB (CHARLES) CORP,Financials,Capital Markets,SCHWAB (CHARLES),US,USA
958,958,US1667641005,USD,US,#N/A Field Not Applicable,Quarter,CVX,Common Stock,CHEVRON CORP,Energy,"Oil, Gas & Consumable Fuels",CHEVRON CORP,US,USA
959,959,US1696561059,USD,US,#N/A Field Not Applicable,None,CMG,Common Stock,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,"Hotels, Restaurants & Leisure",CHIPOTLE MEXICAN,US,USA
960,960,US1720621010,USD,US,#N/A Field Not Applicable,Quarter,CINF,Common Stock,CINCINNATI FINANCIAL CORP,Financials,Insurance,CINCINNATI FIN,US,USA
961,961,US1729081059,USD,US,#N/A Field Not Applicable,Quarter,CTAS,Common Stock,CINTAS CORP,Industrials,Commercial Services & Supplies,CINTAS CORP,US,USA
962,962,US17275R1023,USD,US,#N/A Field Not Applicable,Quarter,CSCO,Common Stock,CISCO SYSTEMS INC,Information Technology,Communications Equipment,CISCO SYSTEMS,US,USA
963,963,US1729674242,USD,US,#N/A Field Not Applicable,Quarter,C,Common Stock,CITIGROUP INC,Financials,Banks,CITIGROUP INC,US,USA
964,964,US1773761002,USD,US,#N/A Field Not Applicable,Quarter,CTXS,Common Stock,CITRIX SYSTEMS INC,Information Technology,Software,CITRIX SYSTEMS,US,USA
965,965,US1890541097,USD,US,#N/A Field Not Applicable,Quarter,CLX,Common Stock,CLOROX COMPANY,Consumer Staples,Household Products,CLOROX CO,US,USA
966,966,US12572Q1058,USD,US,#N/A Field Not Applicable,Quarter,CME,Common Stock,CME GROUP INC,Financials,Capital Markets,CME GROUP INC,US,USA
967,967,US1258961002,USD,US,#N/A Field Not Applicable,Quarter,CMS,Common Stock,CMS ENERGY CORP,Utilities,Multi-Utilities,CMS ENERGY CORP,US,USA
968,968,US1912161007,USD,US,#N/A Field Not Applicable,Quarter,KO,Common Stock,COCA-COLA CO/THE,Consumer Staples,Beverages,COCA-COLA CO/THE,US,USA
969,969,US1924461023,USD,US,#N/A Field Not Applicable,Quarter,CTSH,Common Stock,COGNIZANT TECH SOLUTIONS-A,Information Technology,IT Services,COGNIZANT TECH-A,US,USA
970,970,US1941621039,USD,US,#N/A Field Not Applicable,Quarter,CL,Common Stock,COLGATE-PALMOLIVE CO,Consumer Staples,Household Products,COLGATE-PALMOLIV,US,USA
971,971,US20030N1019,USD,US,#N/A Field Not Applicable,Quarter,CMCSA,Common Stock,COMCAST CORP-CLASS A,Communication Services,Media,COMCAST CORP-A,US,USA
972,972,US2003401070,USD,US,#N/A Field Not Applicable,Quarter,CMA,Common Stock,COMERICA INC,Financials,Banks,COMERICA INC,US,USA
973,973,US2058871029,USD,US,#N/A Field Not Applicable,Quarter,CAG,Common Stock,CONAGRA BRANDS INC,Consumer Staples,Food Products,CONAGRA BRANDS I,US,USA
974,974,US20825C1045,USD,US,#N/A Field Not Applicable,Quarter,COP,Common Stock,CONOCOPHILLIPS,Energy,"Oil, Gas & Consumable Fuels",CONOCOPHILLIPS,US,USA
975,975,US2091151041,USD,US,#N/A Field Not Applicable,Quarter,ED,Common Stock,CONSOLIDATED EDISON INC,Utilities,Multi-Utilities,CONS EDISON INC,US,USA
976,976,US21036P1084,USD,US,#N/A Field Not Applicable,Quarter,STZ,Common Stock,CONSTELLATION BRANDS INC-A,Consumer Staples,Beverages,CONSTELLATION-A,US,USA
977,977,US2193501051,USD,US,#N/A Field Not Applicable,Quarter,GLW,Common Stock,CORNING INC,Information Technology,"Electronic Equipment, Instrume",CORNING INC,US,USA
978,978,US22160K1051,USD,US,#N/A Field Not Applicable,Quarter,COST,Common Stock,COSTCO WHOLESALE CORP,Consumer Staples,Food & Staples Retailing,COSTCO WHOLESALE,US,USA
979,979,US22822V1017,USD,US,#N/A Field Not Applicable,Quarter,CCI,REIT,CROWN CASTLE INTL CORP,Real Estate,Equity Real Estate Investment,CROWN CASTLE INT,US,USA
980,980,US1264081035,USD,US,#N/A Field Not Applicable,Quarter,CSX,Common Stock,CSX CORP,Industrials,Road & Rail,CSX CORP,US,USA
981,981,US2310211063,USD,US,#N/A Field Not Applicable,Quarter,CMI,Common Stock,CUMMINS INC,Industrials,Machinery,CUMMINS INC,US,USA
982,982,US1266501006,USD,US,#N/A Field Not Applicable,Quarter,CVS,Common Stock,CVS HEALTH CORP,Health Care,Health Care Providers & Servic,CVS HEALTH CORP,US,USA
983,983,US2358511028,USD,US,#N/A Field Not Applicable,Quarter,DHR,Common Stock,DANAHER CORP,Health Care,Health Care Equipment & Suppli,DANAHER CORP,US,USA
